accession_number,cik,company_name,sector,stratum,form,filing_date,section_type,source_document,verdict,n_toc_entries,n_matching,n_resolvable,shipped_span_is_none,best_source,best_words,best_end_ran_to_eof,rec_words,rec_guarded_words,rec_end_at_eof,end_guard_shortened_span,fb_words,fb_end_at_eof,doc_words,head_char_offset,head_opens_on_item1a,clears_word_floor_15,clears_char_gate_30,guarded_span_still_ends_at_eof,band_p4_0.5-2x_median,band_bimodal_recalibrated,defensible_span,best_head
0001108524-17-000020,1108524,"Salesforce, Inc.",tech,core,10-Q,2017-08-25,RISK_FACTORS,crmq2fy1810-q.htm,R2_first_dangling_later_resolves,21,2,1,True,F1_anchor_later_entry_end_guarded,12724.0,1.0,13244.0,12724.0,1.0,1.0,12721.0,0.0,44059,18.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,Table of Contents ITEM 1A. RISK FACTORS The risks and uncertainties described below are not the only ones facing us. Other events that we do not currently anticipate or that we currently deem immaterial also may affect our results of
0001108524-19-000025,1108524,"Salesforce, Inc.",tech,core,10-Q,2019-06-05,RISK_FACTORS,crmq1fy2010-q.htm,R2_first_dangling_later_resolves,21,2,1,True,F1_anchor_later_entry_end_guarded,13941.0,1.0,14389.0,13941.0,1.0,1.0,13941.0,0.0,41189,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,"ITEM 1A. RISK FACTORS The risks and uncertainties described below are not the only ones facing us. Other events that we do not currently anticipate or that we currently deem immaterial also may affect our results of operations, stockholders' equity,"
0000936402-18-000013,936402,Shire plc,healthcare,core,10-Q,2018-04-26,RISK_FACTORS,a10-qq1x2018.htm,R2_first_dangling_later_resolves,24,2,1,True,F1_anchor_later_entry_end_guarded,484.0,0.0,484.0,484.0,0.0,0.0,447.0,0.0,21911,18.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Table of Contents Item 1A. Risk Factors Below, we are providing, in supplemental form, the material changes to our risk factors that occurred during the period ended March 31, 2018. Our risk factors disclosed in PART I, ITEM 1A: Risk"
0001283699-17-000022,1283699,"T-Mobile US, Inc.",utilities,extension,10-Q,2017-04-24,RISK_FACTORS,tmus03312017form10-q.htm,R2_first_dangling_later_resolves,38,3,1,True,F1_anchor_later_entry_end_guarded,36.0,1.0,701.0,36.0,1.0,1.0,36.0,0.0,21103,0.0,True,True,1.0,0.0,BELOW_0.5x_MEDIAN,BAND_STUB(19-250w),True,"Item 1A. Risk Factors There have been no material changes in our risk factors as previously disclosed in Part I, Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2016. Item 2. Unregistered Sales"
0000731766-15-000037,731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,2015-07-29,RISK_FACTORS,unh201563010-q.htm,R2_first_dangling_later_resolves,62,3,2,True,F1_anchor_later_entry_end_guarded,102.0,1.0,1327.0,102.0,1.0,1.0,102.0,0.0,17022,0.0,True,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),True,"ITEM 1A. RISK FACTORS In addition to the other information set forth in this report, you should carefully consider the factors discussed in Part I, Item 1A, “Risk Factors” of our 2014 10-K, which could materially affect our business, financial"
0000731766-15-000049,731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,2015-11-05,RISK_FACTORS,unh201593010-q.htm,R2_first_dangling_later_resolves,71,3,2,True,F1_anchor_later_entry_end_guarded,102.0,1.0,1821.0,102.0,1.0,1.0,102.0,0.0,18270,0.0,True,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),True,"ITEM 1A. RISK FACTORS In addition to the other information set forth in this report, you should carefully consider the factors discussed in Part I, Item 1A, “Risk Factors” of our 2014 10-K, which could materially affect our business, financial"
0000731766-16-000068,731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,2016-05-04,RISK_FACTORS,unh201633110-q.htm,R2_first_dangling_later_resolves,56,3,2,True,F1_anchor_later_entry_end_guarded,106.0,1.0,1263.0,106.0,1.0,1.0,106.0,0.0,14048,0.0,True,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),True,"ITEM 1A. RISK FACTORS In addition to the other information set forth in this report, you should carefully consider the factors discussed in Part I, Item 1A, “Risk Factors” of our 2015 10-K, which could materially affect our business, financial"
0000731766-16-000081,731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,2016-08-02,RISK_FACTORS,unh201663010-q.htm,R2_first_dangling_later_resolves,59,3,2,True,F1_anchor_later_entry_end_guarded,106.0,1.0,1406.0,106.0,1.0,1.0,106.0,0.0,15253,0.0,True,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),True,"ITEM 1A. RISK FACTORS In addition to the other information set forth in this report, you should carefully consider the factors discussed in Part I, Item 1A, “Risk Factors” of our 2015 10-K, which could materially affect our business, financial"
0000731766-16-000088,731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,2016-11-08,RISK_FACTORS,unh930201610-q.htm,R2_first_dangling_later_resolves,59,3,2,True,F1_anchor_later_entry_end_guarded,106.0,1.0,1256.0,106.0,1.0,1.0,106.0,0.0,15074,0.0,True,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),True,"ITEM 1A. RISK FACTORS In addition to the other information set forth in this report, you should carefully consider the factors discussed in Part I, Item 1A, “Risk Factors” of our 2015 10-K, which could materially affect our business, financial"
0000731766-17-000016,731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,2017-05-08,RISK_FACTORS,unh331201710-q.htm,R2_first_dangling_later_resolves,53,3,2,True,F1_anchor_later_entry_end_guarded,106.0,1.0,1256.0,106.0,1.0,1.0,106.0,0.0,13017,0.0,True,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),True,"ITEM 1A. RISK FACTORS In addition to the other information set forth in this report, you should carefully consider the factors discussed in Part I, Item 1A, “Risk Factors” of our 2016 10-K, which could materially affect our business, financial"
0000731766-17-000028,731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,2017-08-04,RISK_FACTORS,unh630201710-q.htm,R2_first_dangling_later_resolves,56,3,2,True,F1_anchor_later_entry_end_guarded,106.0,1.0,1176.0,106.0,1.0,1.0,106.0,0.0,13854,0.0,True,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),True,"ITEM 1A. RISK FACTORS In addition to the other information set forth in this report, you should carefully consider the factors discussed in Part I, Item 1A, “Risk Factors” of our 2016 10-K, which could materially affect our business, financial"
0000731766-17-000045,731766,UNITEDHEALTH GROUP INC,healthcare,core,10-Q,2017-11-07,RISK_FACTORS,unh930201710-q.htm,R2_first_dangling_later_resolves,56,3,2,True,F1_anchor_later_entry_end_guarded,102.0,1.0,860.0,102.0,1.0,1.0,102.0,0.0,13658,0.0,True,True,1.0,0.0,IN_0.5-2x_BAND,BAND_STUB(19-250w),True,"ITEM 1A. RISK FACTORS In addition to the other information set forth in this report, you should carefully consider the factors discussed in Part I, Item 1A, “Risk Factors” of our 2016 10-K, which could materially affect our business, financial"
0000875320-15-000047,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2015-08-04,RISK_FACTORS,a2015q210-q.htm,R2_first_dangling_later_resolves,29,3,1,True,F1_anchor_later_entry_end_guarded,652.0,0.0,652.0,652.0,0.0,0.0,652.0,0.0,20913,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2014 , which was filed with the SEC on February 13, 2015. There have been"
0000875320-15-000056,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2015-10-30,RISK_FACTORS,a2015q310-q.htm,R2_first_dangling_later_resolves,29,3,1,True,F1_anchor_later_entry_end_guarded,724.0,0.0,724.0,724.0,0.0,0.0,724.0,0.0,22480,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2014 , which was filed with the SEC on February 13, 2015. There have been"
0000875320-16-000078,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2016-05-03,RISK_FACTORS,a2016q110-q.htm,R2_first_dangling_later_resolves,29,3,1,True,F1_anchor_later_entry_end_guarded,717.0,0.0,717.0,717.0,0.0,0.0,717.0,0.0,19888,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2015 , which was filed with the SEC on February 16, 2016. There have been"
0000875320-16-000091,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2016-08-01,RISK_FACTORS,a2016q210-q.htm,R2_first_dangling_later_resolves,29,3,1,True,F1_anchor_later_entry_end_guarded,987.0,0.0,987.0,987.0,0.0,0.0,987.0,0.0,21642,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2015 , which was filed with the SEC on February 16, 2016. There have been"
0000875320-16-000107,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2016-10-31,RISK_FACTORS,a2016q310-q.htm,R2_first_dangling_later_resolves,29,3,1,True,F1_anchor_later_entry_end_guarded,1350.0,0.0,1350.0,1350.0,0.0,0.0,1350.0,0.0,23019,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2015 , which was filed with the SEC on February 16, 2016. There have been"
0000875320-17-000030,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2017-04-28,RISK_FACTORS,a2017q110-q.htm,R2_first_dangling_later_resolves,29,3,1,True,F1_anchor_later_entry_end_guarded,1490.0,0.0,1490.0,1490.0,0.0,0.0,1490.0,0.0,22822,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2016 , which was filed with the SEC on February 23, 2017. There have been"
0000875320-17-000047,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2017-07-28,RISK_FACTORS,a2017q210-q.htm,R2_first_dangling_later_resolves,29,3,1,True,F1_anchor_later_entry_end_guarded,2549.0,0.0,2549.0,2549.0,0.0,0.0,2549.0,0.0,27775,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2016 , which was filed with the SEC on February 23, 2017. There have been"
0000875320-17-000060,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2017-10-30,RISK_FACTORS,a2017q310-q.htm,R2_first_dangling_later_resolves,29,3,1,True,F1_anchor_later_entry_end_guarded,2614.0,0.0,2614.0,2614.0,0.0,0.0,2614.0,0.0,29908,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_SUBSTANTIVE(2000-51295w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2016 , which was filed with the SEC on February 23, 2017. There have been"
0000875320-18-000014,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2018-04-27,RISK_FACTORS,a2018q110-q.htm,R2_first_dangling_later_resolves,29,3,2,True,F1_anchor_later_entry_end_guarded,705.0,0.0,705.0,705.0,0.0,0.0,705.0,0.0,28374,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2017 , which was filed with the SEC on February 15, 2018 . There have"
0000875320-18-000022,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2018-07-26,RISK_FACTORS,a2018q210-q.htm,R2_first_dangling_later_resolves,29,3,2,True,F1_anchor_later_entry_end_guarded,695.0,0.0,695.0,695.0,0.0,0.0,695.0,0.0,30699,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2017 , which was filed with the SEC on February 15, 2018 . There have"
0000875320-18-000029,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2018-10-25,RISK_FACTORS,a2018q310-q.htm,R2_first_dangling_later_resolves,29,3,2,True,F1_anchor_later_entry_end_guarded,721.0,0.0,721.0,721.0,0.0,0.0,721.0,0.0,31953,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2017 , which was filed with the SEC on February 15, 2018 . There have"
0000875320-19-000019,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2019-05-01,RISK_FACTORS,a2019q110-q.htm,R2_first_dangling_later_resolves,29,3,2,True,F1_anchor_later_entry_end_guarded,667.0,0.0,667.0,667.0,0.0,0.0,667.0,0.0,23473,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2018 , which was filed with the SEC on February 13, 2019 . There have"
0000875320-19-000037,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2019-08-01,RISK_FACTORS,a2019q210-q.htm,R2_first_dangling_later_resolves,29,3,2,True,F1_anchor_later_entry_end_guarded,665.0,0.0,665.0,665.0,0.0,0.0,665.0,0.0,24900,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2018 , which was filed with the SEC on February 13, 2019 . There have"
0000875320-19-000057,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2019-10-31,RISK_FACTORS,a2019q310-q.htm,R2_first_dangling_later_resolves,29,3,2,True,F1_anchor_later_entry_end_guarded,675.0,0.0,675.0,675.0,0.0,0.0,675.0,0.0,26620,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2018 , which was filed with the SEC on February 13, 2019 . There have"
0000875320-20-000019,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,10-Q,2020-05-01,RISK_FACTORS,a2020q110-q.htm,R2_first_dangling_later_resolves,30,3,2,True,F1_anchor_later_entry_end_guarded,1047.0,0.0,1047.0,1047.0,0.0,0.0,708.0,0.0,19020,0.0,True,True,1.0,0.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),True,"Item 1A. Risk Factors Information regarding risk factors appears in Item 1A of our Annual Report on Form 10-K for the year ended December 31, 2019 , which was filed with the SEC on February 13, 2020 . There have"
0000005272-15-000009,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2015-08-03,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,33,3,0,True,F2_heading_regex_fallback,802.0,1.0,,,,,802.0,1.0,84098,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,Item 1A. Risk Factors in our 2014 Annual Report. ITEM 2 / UNREGISTERED SALES OF EQUITY SECURITIES AND USE OF PROCEEDS The following table provides the information with respect to purchases made by or on behalf of AIG or any
0000005272-15-000018,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2015-11-02,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,33,3,0,True,F2_heading_regex_fallback,1025.0,1.0,,,,,1025.0,1.0,87331,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,Item 1A. Risk Factors in our 2014 Annual Report. Our restructuring initiatives may not yield our expected reductions in expenses and improvements in operational and organizational efficiency. We may not be able to fully realize the anticipated expense reductions and
0000005272-16-000041,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2016-05-02,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,33,3,0,True,F2_heading_regex_fallback,1330.0,1.0,,,,,1330.0,1.0,75487,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"Item 1A. Risk Factors in our 2015 Annual Report for additional information on increased capital requirements that may be imposed on us. We cannot predict the effect these initiatives may have on our business, results of operations, cash flows and"
0000005272-16-000046,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2016-08-02,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,33,3,0,True,F2_heading_regex_fallback,1246.0,1.0,,,,,1246.0,1.0,90675,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"Item 1A. Risk Factors in our 2015 Annual Report. Our foreign operations expose us to risks that may affect our operations. We provide insurance, investment and other financial products and services to both businesses and individuals in more than 100"
0000005272-16-000052,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2016-11-03,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,33,3,0,True,F2_heading_regex_fallback,777.0,1.0,,,,,777.0,1.0,97071,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,Item 1A. Risk Factors in our 2015 Annual Report. ITEM 2 / UNREGISTERED SALES OF EQUITY SECURITIES AND USE OF PROCEEDS The following table provides the information with respect to purchases made by or on behalf of AIG or any
0000005272-17-000024,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2017-05-04,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,33,3,0,True,F2_heading_regex_fallback,1010.0,1.0,,,,,1010.0,1.0,71046,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,Item 1A. Risk Factors in our 2016 Annual Report. ITEM 2 | Unregistered Sales of Equity Securities and Use of P roceeds The following table provides the information with respect to purchases made by or on behalf of AIG or
0000005272-17-000031,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2017-08-03,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,36,3,0,True,F2_heading_regex_fallback,1478.0,1.0,,,,,1478.0,1.0,84680,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,Item 1A. Risk Factors in our 2016 Annual Report. ITEM 2 | Unregistered Sales of Equity Securities and Use of P roceeds The following table provides the information with respect to purchases made by or on behalf of AIG or
0000005272-17-000044,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2017-11-03,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,33,3,0,True,F2_heading_regex_fallback,953.0,1.0,,,,,953.0,1.0,92619,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,Item 1A. Risk Factors in our 2016 Annual Report. ITEM 2 | Unregistered Sales of Equity Securities and Use of P roceeds The following table provides the information with respect to purchases made by or on behalf of AIG or
0000005272-18-000031,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2018-05-03,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,33,3,0,True,F2_heading_regex_fallback,1000.0,1.0,,,,,1000.0,1.0,74222,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,Item 1A. Risk Factors in our 2017 Annual Report. ITEM 2 | Unregistered Sales of Equity Securities and Use of P roceeds The following table provides the information with respect to purchases made by or on behalf of AIG or
0000005272-18-000037,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2018-08-03,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,36,3,0,True,F2_heading_regex_fallback,1543.0,1.0,,,,,1543.0,1.0,86814,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,"Item 1A. Risk Factors in our 2017 Annual Report: · “Insurance liabilities are difficult to predict and may exceed the related reserves for losses and loss expenses”; · “Our consolidated results of operations, liquidity, financial condition and ratings are subject"
0000005272-18-000043,5272,"AMERICAN INTERNATIONAL GROUP, INC.",financials,core,10-Q,2018-11-02,RISK_FACTORS,maindocument001.htm,R3_all_matching_dangling,36,3,0,True,F2_heading_regex_fallback,1472.0,1.0,,,,,1472.0,1.0,92337,0.0,True,True,1.0,1.0,ABOVE_2x_MEDIAN,BAND_MID(250-2000w),False,Item 1A. Risk Factors in our 2017 Annual Report. ITEM 2 | Unregistered Sales of Equity Securities and Use of P roceeds The following table provides the information with respect to purchases made by or on behalf of AIG or
