cik,company_name,accession_number,filing_date,quarter,quarter_cell_size,section_type,results_signature_present,gate_level,words,prose_word_share,verdict,verdict_note
1707925,LINDE PLC,0001654954-19-012701,2019-11-12,2019Q4,2,EX99_PRESS_RELEASE,True,WARN_MULTI,1493,0.0,,
1782754,AZEK Co Inc.,0001193125-21-037393,2021-02-11,2021Q1,2,EX99_PRESS_RELEASE,True,WARN_MULTI,5336,0.0469,,
1800,ABBOTT LABORATORIES,0001104659-17-003742,2017-01-24,2017Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,234,0.4274,,
1800,ABBOTT LABORATORIES,0001104659-17-003925,2017-01-25,2017Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,245,0.4041,,
1800,ABBOTT LABORATORIES,0001104659-17-023826,2017-04-18,2017Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,288,0.3472,,
2488,ADVANCED MICRO DEVICES INC,0000002488-18-000043,2018-02-27,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1279,0.1892,,
2969,"Air Products & Chemicals, Inc.",0000002969-17-000024,2017-06-05,2017Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,56082,0.5406,,
4281,Howmet Aerospace Inc.,0001193125-15-251334,2015-07-13,2015Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,12031,0.2566,,
4281,Howmet Aerospace Inc.,0001193125-16-430046,2016-01-14,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,13569,0.2103,,
4281,Howmet Aerospace Inc.,0001193125-16-541774,2016-04-15,2016Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9444,0.2902,,
4281,Howmet Aerospace Inc.,0001193125-16-792454,2016-12-14,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,761,0.4586,,
4281,Howmet Aerospace Inc.,0001104659-19-057340,2019-10-29,2019Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,568,0.0,,
4281,Howmet Aerospace Inc.,0001157523-20-000509,2020-04-14,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3678,0.0791,,
5272,"AMERICAN INTERNATIONAL GROUP, INC.",0001193125-16-446781,2016-02-02,2016Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,13621,0.1907,,
10795,BECTON DICKINSON & CO,0001193125-18-031434,2018-02-05,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4090,0.0,,
10795,BECTON DICKINSON & CO,0000010795-22-000031,2022-04-14,2022Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2892,0.0405,,
10795,BECTON DICKINSON & CO,0000010795-22-000042,2022-05-31,2022Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1093,0.0659,,
10795,BECTON DICKINSON & CO,0001628280-26-023185,2026-04-02,2026Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3156,0.2174,,
14272,BRISTOL MYERS SQUIBB CO,0001140361-22-014868,2022-04-18,2022Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2177,0.0377,,
24741,CORNING INC /NY,0001206774-24-000650,2024-07-08,2024Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1745,0.0,,
30554,"EIDP, Inc.",0001104659-15-069137,2015-10-05,2015Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1789,0.8211,,
31462,ECOLAB INC.,0000031462-16-000004,2016-03-23,2016Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,578,0.4394,,
31462,ECOLAB INC.,0001558370-17-002531,2017-04-07,2017Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,627,0.6061,,
31462,ECOLAB INC.,0001558370-18-003046,2018-04-18,2018Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,681,0.351,,
31462,ECOLAB INC.,0001558370-19-003331,2019-04-26,2019Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,252,0.3849,,
31462,ECOLAB INC.,0001558370-20-004073,2020-04-20,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,789,0.6312,,
31462,ECOLAB INC.,0001558370-20-004432,2020-04-28,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6442,0.5601,,
31462,ECOLAB INC.,0001558370-20-008370,2020-07-24,2020Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,585,0.3726,,
31462,ECOLAB INC.,0001558370-20-008479,2020-07-28,2020Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6742,0.4528,,
31462,ECOLAB INC.,0001558370-21-001022,2021-02-16,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6860,0.4704,,
31462,ECOLAB INC.,0001558370-21-003685,2021-03-30,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,530,0.517,,
31462,ECOLAB INC.,0001558370-22-000335,2022-01-20,2022Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2243,0.852,,
31462,ECOLAB INC.,0001558370-22-001159,2022-02-15,2022Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6461,0.4801,,
31462,ECOLAB INC.,0001558370-22-004741,2022-03-30,2022Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,540,0.5074,,
31462,ECOLAB INC.,0001558370-23-005492,2023-04-05,2023Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,540,0.5074,,
31462,ECOLAB INC.,0001558370-23-007574,2023-05-02,2023Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,5060,0.4208,,
31462,ECOLAB INC.,0001558370-24-001019,2024-02-13,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6043,0.3738,,
31462,ECOLAB INC.,0001558370-24-003421,2024-03-15,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,604,0.5629,,
31462,ECOLAB INC.,0001558370-25-000782,2025-02-11,2025Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6282,0.4502,,
31462,ECOLAB INC.,0001558370-25-004009,2025-03-28,2025Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,749,0.3979,,
31462,ECOLAB INC.,0001104659-26-012358,2026-02-10,2026Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6490,0.4692,,
31462,ECOLAB INC.,0001104659-26-035705,2026-03-27,2026Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,733,0.4065,,
32604,EMERSON ELECTRIC CO,0000032604-16-000113,2016-12-19,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1386,0.0368,,
32604,EMERSON ELECTRIC CO,0000032604-17-000040,2017-10-23,2017Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,940,0.6309,,
32604,EMERSON ELECTRIC CO,0000032604-19-000022,2019-07-29,2019Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,959,0.658,,
32604,EMERSON ELECTRIC CO,0000950103-21-015731,2021-10-12,2021Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,2062,0.0,,
32604,EMERSON ELECTRIC CO,0000032604-22-000045,2022-11-29,2022Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1047,0.0,,
32604,EMERSON ELECTRIC CO,0000032604-23-000027,2023-04-06,2023Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2988,0.1416,,
32604,EMERSON ELECTRIC CO,0000950103-23-005624,2023-04-12,2023Q2,3,8K_BODY,False,WARN_MULTI_NOSIG,1730,0.0,,
32604,EMERSON ELECTRIC CO,0000032604-25-000094,2025-11-20,2025Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3109,0.0,,
33213,EQT Corp,0001104659-20-003265,2020-01-13,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2180,0.0,,
33213,EQT Corp,0001104659-20-049972,2020-04-23,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2182,0.0,,
33213,EQT Corp,0001104659-22-078814,2022-07-11,2022Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,278,0.0,,
33213,EQT Corp,0001104659-22-107727,2022-10-11,2022Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,247,0.0,,
33213,EQT Corp,0000033213-23-000002,2023-01-24,2023Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,280,0.5571,,
33213,EQT Corp,0000033213-23-000010,2023-04-13,2023Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,244,0.5287,,
33213,EQT Corp,0000033213-23-000019,2023-07-13,2023Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,358,0.7626,,
33213,EQT Corp,0000033213-23-000031,2023-10-12,2023Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,376,0.7367,,
33213,EQT Corp,0001104659-24-004320,2024-01-17,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2275,0.0,,
33213,EQT Corp,0000033213-24-000011,2024-04-11,2024Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,301,0.4485,,
33213,EQT Corp,0000033213-24-000023,2024-07-11,2024Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,301,0.4485,,
33213,EQT Corp,0000033213-24-000035,2024-10-17,2024Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,301,0.4485,,
33213,EQT Corp,0000033213-25-000002,2025-01-30,2025Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,301,0.4485,,
33213,EQT Corp,0000033213-25-000014,2025-04-10,2025Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,302,0.447,,
33213,EQT Corp,0000033213-25-000026,2025-07-10,2025Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,302,0.447,,
33213,EQT Corp,0000033213-25-000040,2025-10-14,2025Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,302,0.447,,
33213,EQT Corp,0000033213-26-000005,2026-01-29,2026Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,302,0.447,,
33213,EQT Corp,0000033213-26-000022,2026-04-14,2026Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,302,0.447,,
33213,EQT Corp,0000033213-26-000035,2026-07-14,2026Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,302,0.447,,
34088,EXXON MOBIL CORP,0001193125-16-496516,2016-03-08,2016Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,21009,0.2296,,
37996,FORD MOTOR CO,0000037996-18-000006,2018-01-16,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2191,0.0,,
37996,FORD MOTOR CO,0000037996-18-000008,2018-01-24,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3205,0.0,,
37996,FORD MOTOR CO,0000037996-20-000031,2020-04-13,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1394,1.0,,
37996,FORD MOTOR CO,0000037996-20-000039,2020-04-28,2020Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,6962,1.0,,
49071,HUMANA INC,0000049071-15-000072,2015-07-06,2015Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,505,0.6911,,
49071,HUMANA INC,0000049071-16-000113,2016-01-08,2016Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,535,0.5495,,
49071,HUMANA INC,0000049071-24-000005,2024-01-18,2024Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1466,0.472,,
51143,INTERNATIONAL BUSINESS MACHINES CORP,0001104659-15-052063,2015-07-21,2015Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,4938,0.8475,,
51143,INTERNATIONAL BUSINESS MACHINES CORP,0001104659-15-071586,2015-10-20,2015Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,5607,0.8259,,
51143,INTERNATIONAL BUSINESS MACHINES CORP,0001104659-16-090528,2016-01-20,2016Q1,3,8K_BODY,False,WARN_MULTI_NOSIG,5447,0.8753,,
51143,INTERNATIONAL BUSINESS MACHINES CORP,0001104659-16-090677,2016-01-20,2016Q1,3,8K_BODY,False,WARN_MULTI_NOSIG,614,0.8371,,
51143,INTERNATIONAL BUSINESS MACHINES CORP,0001104659-16-112501,2016-04-19,2016Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,6735,0.8949,,
51143,INTERNATIONAL BUSINESS MACHINES CORP,0001558370-21-017039,2021-12-27,2021Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2880,0.9924,,
51143,INTERNATIONAL BUSINESS MACHINES CORP,0000051143-26-000070,2026-07-14,2026Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1682,0.4703,,
59478,ELI LILLY & Co,0000059478-18-000295,2018-12-19,2018Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2642,1.0,,
59478,ELI LILLY & Co,0000059478-21-000213,2021-10-26,2021Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,7284,0.5373,,
59478,ELI LILLY & Co,0001193125-21-357380,2021-12-15,2021Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3367,0.0244,,
59478,ELI LILLY & Co,0000059478-22-000117,2022-04-14,2022Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,512,0.7988,,
64040,S&P Global Inc.,0000064040-20-000084,2020-03-26,2020Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,700,0.0,,
64040,S&P Global Inc.,0000064040-22-000059,2022-02-28,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,11819,0.1104,,
64803,CVS HEALTH Corp,0000064803-15-000066,2015-12-16,2015Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1490,0.8201,,
64803,CVS HEALTH Corp,0001193125-18-002185,2018-01-04,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2984,0.1401,,
64803,CVS HEALTH Corp,0000064803-22-000002,2022-01-11,2022Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1607,0.7654,,
64803,CVS HEALTH Corp,0000064803-23-000003,2023-01-09,2023Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1544,0.9339,,
66740,3M CO,0001558370-16-004144,2016-03-15,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1210,0.4041,,
66740,3M CO,0001558370-17-001519,2017-03-09,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1463,0.5195,,
66740,3M CO,0001558370-18-002122,2018-03-15,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1893,0.4712,,
66740,3M CO,0001558370-19-001708,2019-03-08,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1670,0.4509,,
66740,3M CO,0001558370-19-005388,2019-05-30,2019Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2104,0.3137,,
66740,3M CO,0000066740-22-000017,2022-02-11,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1414,0.3784,,
70858,BANK OF AMERICA CORP /DE/,0000070858-24-000006,2024-01-08,2024Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,665,0.7474,,
72741,EVERSOURCE ENERGY,0001104659-24-006305,2024-01-24,2024Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1296,0.0,,
72903,XCEL ENERGY INC,0000072903-18-000003,2018-01-11,2018Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1419,0.6688,,
72971,WELLS FARGO & COMPANY/MN,0000072971-16-000779,2016-01-15,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,19043,0.1892,,
72971,WELLS FARGO & COMPANY/MN,0000072971-16-000967,2016-02-03,2016Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,450,0.7067,,
72971,WELLS FARGO & COMPANY/MN,0000072971-18-000280,2018-03-29,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8701,0.1036,,
72971,WELLS FARGO & COMPANY/MN,0000072971-18-000299,2018-04-13,2018Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,21460,0.2433,,
78003,PFIZER INC,0000078003-16-000072,2016-02-16,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2675,0.391,,
78003,PFIZER INC,0000078003-22-000062,2022-04-20,2022Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,823,0.8797,,
89800,SHERWIN WILLIAMS CO,0001193125-19-009366,2019-01-15,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1616,0.0761,,
89800,SHERWIN WILLIAMS CO,0001193125-19-023138,2019-01-31,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4266,0.0673,,
89800,SHERWIN WILLIAMS CO,0001193125-22-009295,2022-01-14,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1763,0.0465,,
89800,SHERWIN WILLIAMS CO,0000089800-22-000003,2022-01-27,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3485,0.4907,,
92122,SOUTHERN CO,0000092122-15-000061,2015-07-28,2015Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,184,0.0,,
92122,SOUTHERN CO,0000092122-15-000100,2015-10-27,2015Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,209,0.0,,
92122,SOUTHERN CO,0000092122-16-000119,2016-02-02,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,209,0.0,,
92122,SOUTHERN CO,0000092122-16-000138,2016-04-26,2016Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,216,0.0,,
92122,SOUTHERN CO,0000092122-16-000172,2016-07-26,2016Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,209,0.0,,
92122,SOUTHERN CO,0000092122-16-000208,2016-10-28,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,209,0.0,,
92122,SOUTHERN CO,0000092122-17-000019,2017-05-01,2017Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,209,0.0,,
92122,SOUTHERN CO,0000092122-23-000095,2023-10-06,2023Q4,2,8K_BODY,False,WARN_MULTI_NOSIG,1740,0.8609,,
93410,CHEVRON CORP,0000093410-24-000002,2024-01-02,2024Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1297,0.9314,,
93410,CHEVRON CORP,0000093410-26-000108,2026-04-09,2026Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,1700,0.8118,,
97476,TEXAS INSTRUMENTS INC,0001193125-18-219973,2018-07-18,2018Q3,2,8K_BODY,False,WARN_MULTI_NOSIG,215,0.0,,
97476,TEXAS INSTRUMENTS INC,0001564590-18-017305,2018-07-24,2018Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2528,0.2911,,
97745,THERMO FISHER SCIENTIFIC INC.,0000097745-21-000002,2021-01-11,2021Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,629,0.6264,,
100885,UNION PACIFIC CORP,0000100885-19-000028,2019-01-09,2019Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,354,0.1864,,
100885,UNION PACIFIC CORP,0000100885-21-000027,2021-01-08,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,306,0.634,,
106040,WESTERN DIGITAL CORP,0001193125-25-007725,2025-01-16,2025Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1030,0.7913,,
200406,JOHNSON & JOHNSON,0000200406-19-000063,2019-10-23,2019Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1890,0.4042,,
200406,JOHNSON & JOHNSON,0000200406-24-000048,2024-05-01,2024Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1660,0.3976,,
310158,"Merck & Co., Inc.",0001104659-22-047977,2022-04-21,2022Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2414,0.0,,
313616,DANAHER CORP /DE/,0001193125-16-427271,2016-01-12,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,704,0.0,,
313616,DANAHER CORP /DE/,0001193125-17-006335,2017-01-10,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,162,0.0,,
313616,DANAHER CORP /DE/,0000313616-18-000012,2018-01-09,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,786,0.916,,
313616,DANAHER CORP /DE/,0000313616-19-000004,2019-01-08,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,830,0.9229,,
313616,DANAHER CORP /DE/,0000313616-21-000004,2021-01-13,2021Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1380,0.85,,
313616,DANAHER CORP /DE/,0000313616-22-000003,2022-01-11,2022Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1304,0.8014,,
313616,DANAHER CORP /DE/,0000313616-23-000002,2023-01-09,2023Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1550,0.88,,
313616,DANAHER CORP /DE/,0000313616-23-000175,2023-05-11,2023Q2,2,8K_BODY,False,WARN_MULTI_NOSIG,730,0.3329,,
313616,DANAHER CORP /DE/,0000313616-24-000004,2024-01-08,2024Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1534,0.8266,,
313616,DANAHER CORP /DE/,0000313616-25-000002,2025-01-13,2025Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1300,0.8146,,
313616,DANAHER CORP /DE/,0000313616-26-000002,2026-01-12,2026Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,1447,0.774,,
320187,"NIKE, Inc.",0000320187-15-000194,2015-09-29,2015Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8720,0.8882,,
320187,"NIKE, Inc.",0000320187-15-000231,2015-12-29,2015Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8876,0.9145,,
320187,"NIKE, Inc.",0000320187-16-000314,2016-07-05,2016Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9217,0.8843,,
320187,"NIKE, Inc.",0000320187-16-000376,2016-09-30,2016Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9052,0.8827,,
320187,"NIKE, Inc.",0000320187-16-000392,2016-12-23,2016Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9522,0.9169,,
320187,"NIKE, Inc.",0000320187-17-000022,2017-03-23,2017Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9711,0.9227,,
320187,"NIKE, Inc.",0000320187-17-000059,2017-07-05,2017Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9759,0.8806,,
320187,"NIKE, Inc.",0000320187-17-000180,2017-09-29,2017Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10729,0.9371,,
320187,"NIKE, Inc.",0000320187-17-000204,2017-12-27,2017Q4,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9392,0.849,,
320187,"NIKE, Inc.",0000320187-18-000037,2018-03-27,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,8665,0.9002,,
320187,"NIKE, Inc.",0000320187-18-000065,2018-07-03,2018Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9066,0.7525,,
320193,Apple Inc.,0000320193-19-000002,2019-01-02,2019Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2224,0.7842,,
701221,Cigna Holding Co,0000950159-17-000004,2017-01-10,2017Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1388,0.8314,,
701221,Cigna Holding Co,0000950159-18-000018,2018-01-09,2018Q1,2,8K_BODY,False,WARN_MULTI_NOSIG,1264,0.7611,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-15-253398,2015-07-15,2015Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,15179,0.0191,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-15-322113,2015-09-17,2015Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,4097,0.0,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-15-343684,2015-10-14,2015Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,15260,0.019,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-15-367608,2015-11-05,2015Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,3625,0.1131,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-16-430799,2016-01-15,2016Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,14549,0.0199,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-16-541135,2016-04-14,2016Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,11847,0.0279,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-16-649258,2016-07-15,2016Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,12976,0.016,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-16-738480,2016-10-14,2016Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,13362,0.0218,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-17-009658,2017-01-13,2017Q1,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,13062,0.022,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-17-122738,2017-04-13,2017Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9759,0.0126,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-17-136399,2017-04-25,2017Q2,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,2259,0.0903,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001193125-17-228257,2017-07-14,2017Q3,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10416,0.0118,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0001628280-17-009879,2017-10-13,2017Q4,3,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10442,0.222,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-18-000016,2018-01-12,2018Q1,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10536,0.2341,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-18-000041,2018-04-13,2018Q2,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,9815,0.263,,
713676,"PNC FINANCIAL SERVICES GROUP, INC.",0000713676-18-000059,2018-07-13,2018Q3,2,EX99_PRESS_RELEASE,False,WARN_MULTI_NOSIG,10648,0.2514,,
