recon_date,cik,name,sector,stratum,float_usd,float_instant,float_accn,shares_outstanding,shares_source,implied_price_usd,zero_float_instant,zero_float_filed,flags,float_to_assets,scale_verdict
2025-07-01,1045609,"Prologis, Inc.",materials_realestate,extension,103726874356.0,2024-06-30,0000950170-25-021272,926860000.0,same_accn@2025-02-12,111.91212735040891,,,,,
2025-07-01,1045810,NVIDIA CORP,tech,core,2700000000000.0,2024-07-26,0001045810-25-000023,24400000000.0,same_accn@2025-02-21,110.65573770491804,,,,,
2025-07-01,1053507,AMERICAN TOWER CORP /MA/,materials_realestate,extension,90700000000.0,2024-06-30,0001053507-25-000025,,no_concept,,,,,,
2025-07-01,1060391,"REPUBLIC SERVICES, INC.",utilities,extension,61000000000.0,2024-06-30,0001060391-25-000091,312284953.0,same_accn@2025-02-06,195.3344194588844,,,,,
2025-07-01,1061219,ENTERPRISE PRODUCTS PARTNERS L.P.,energy,core,42550000000.0,2024-06-28,0001061219-25-000006,2165699962.0,same_accn@2025-01-31,19.647227569189937,,,,,
2025-07-01,1063761,SIMON PROPERTY GROUP INC.,materials_realestate,extension,49060000000.0,2024-06-30,0001558370-25-001271,,no_fact_within_400d,,,,,,
2025-07-01,1065280,NETFLIX INC,consumer,core,287180927160.0,2024-06-30,0001065280-25-000044,427757100.0,same_accn@2024-12-31,671.3644897068921,,,,,
2025-07-01,1067983,BERKSHIRE HATHAWAY INC,financials,core,749400000000.0,2024-06-30,0000950170-25-025210,,no_fact_within_400d,,,,,,
2025-07-01,1075531,Booking Holdings Inc.,industrials,extension,133100000000.0,2024-06-30,0001075531-25-000010,32815201.0,same_accn@2025-02-13,4056.0470740374253,,,implied_price_out_of_band,4.803666811029306,corroborated by balance sheet
2025-07-01,1090012,DEVON ENERGY CORP/DE,energy,core,29500000000.0,2024-06-30,0000950170-25-022844,649000000.0,same_accn@2025-02-05,45.45454545454545,,,,,
2025-07-01,1099590,MERCADOLIBRE INC,financials,core,77268401734.0,2024-06-30,0001099590-25-000007,50697375.0,same_accn@2025-02-21,1524.1105034333632,,,implied_price_out_of_band,3.0666931947134466,corroborated by balance sheet
2025-07-01,1101239,EQUINIX INC,materials_realestate,extension,71800000000.0,2024-06-30,0001628280-25-005126,97332005.0,same_accn@2025-02-11,737.6813002054155,,,,,
2025-07-01,1103982,"Mondelez International, Inc.",consumer,core,87400000000.0,2024-06-30,0001103982-25-000030,,no_concept,,,,,,
2025-07-01,1108524,"Salesforce, Inc.",tech,core,206500000000.0,2024-07-31,0001108524-25-000006,961000000.0,same_accn@2025-02-28,214.8803329864724,,,,,
2025-07-01,1141391,Mastercard Inc,financials,core,364400000000.0,2024-06-28,0001141391-25-000011,,no_fact_within_400d,,,,,,
2025-07-01,1156039,"Elevance Health, Inc.",healthcare,core,116687067115.0,2024-06-30,0001156039-25-000010,227351871.0,same_accn@2025-02-01,513.2443669882972,,,,,
2025-07-01,1156375,CME GROUP INC.,financials,core,70400000000.0,2024-06-30,0001156375-25-000021,,no_fact_within_400d,,,,,,
2025-07-01,1163165,CONOCOPHILLIPS,energy,core,132700000000.0,2024-06-30,0001163165-25-000012,1272380205.0,same_accn@2025-01-31,104.29272593092566,,,,,
2025-07-01,1164727,NEWMONT Corp /DE/,materials_realestate,extension,48153562623.0,2024-06-30,0001164727-25-000011,1126861075.0,same_accn@2025-02-13,42.732474917549176,,,,,
2025-07-01,1166691,COMCAST CORP,consumer,core,150621000000.0,2024-06-30,0001166691-25-000011,,no_fact_within_400d,,,,,,
2025-07-01,1276187,Energy Transfer LP,energy,core,49100000000.0,2024-06-30,0001276187-25-000037,3431214964.0,same_accn@2025-02-07,14.309800031520263,,,,,
2025-07-01,1283699,"T-Mobile US, Inc.",utilities,extension,86000000000.0,2024-06-28,0001283699-25-000012,1141744952.0,same_accn@2025-01-24,75.32330215198535,,,,,
2025-07-01,1297996,"DIGITAL REALTY TRUST, INC.",materials_realestate,extension,50000000000.0,2024-06-28,0001558370-25-001424,336644245.0,same_accn@2025-02-18,148.52474308598383,,,,,
2025-07-01,1318220,"Waste Connections, Inc.",utilities,extension,45132941596.0,2024-06-30,0001558370-25-000893,258085200.0,same_accn@2025-02-03,174.87613236249115,,,,,
2025-07-01,1318605,"Tesla, Inc.",consumer,core,550170000000.0,2024-06-28,0001104659-25-042659,3216517037.0,same_accn@2025-01-22,171.0452622110579,,,,,
2025-07-01,1326801,"Meta Platforms, Inc.",tech,core,1103000000000.0,2024-06-30,0001326801-25-000017,,no_concept,,,,,,
2025-07-01,1327567,Palo Alto Networks Inc,tech,core,108100000000.0,2024-01-31,0001327567-24-000029,325600000.0,same_accn@2024-08-19,332.002457002457,,,,,
2025-07-01,1341439,ORACLE CORP,tech,core,305793119000.0,2024-11-29,0000950170-25-087926,2808833000.0,same_accn@2025-06-13,108.86838733381444,,,,,
2025-07-01,1373715,"ServiceNow, Inc.",tech,core,135000000000.0,2024-06-30,0001373715-25-000010,206000000.0,same_accn@2025-01-23,655.3398058252427,,,,,
2025-07-01,1389170,Targa Resources Corp.,energy,core,27824100000.0,2024-06-30,0000950170-25-023983,218106765.0,same_accn@2025-02-14,127.5710086296498,,,,,
2025-07-01,1393818,Blackstone Inc.,financials,core,88200000000.0,2024-06-30,0001193125-25-042469,729415925.0,same_accn@2025-02-21,120.9186651635005,,,,,
2025-07-01,1403161,VISA INC.,financials,core,439300000000.0,2024-03-28,0001403161-24-000058,,no_fact_within_400d,,,,,,
2025-07-01,1404912,KKR & Co. Inc.,financials,core,71400000000.0,2024-06-30,0001404912-25-000015,888250533.0,same_accn@2025-02-26,80.38272688545631,,,,,
2025-07-01,1413329,Philip Morris International Inc.,consumer,core,158000000000.0,2024-06-30,0001413329-25-000013,1554857221.0,same_accn@2025-01-31,101.6170474472138,,,,,
2025-07-01,1506307,"KINDER MORGAN, INC.",energy,core,38478431485.0,2024-06-28,0001506307-25-000008,2221963025.0,same_accn@2025-02-12,17.317314038112762,,,,,
2025-07-01,1510295,Marathon Petroleum Corp,energy,core,59000000000.0,2024-06-30,0001510295-25-000012,312575833.0,same_accn@2025-02-21,188.7541958498116,,,,,
2025-07-01,1534701,Phillips 66,energy,core,59000000000.0,2024-06-28,0001534701-25-000074,407698347.0,same_accn@2025-01-31,144.714837413849,,,,,
2025-07-01,1539838,"Diamondback Energy, Inc.",energy,core,35500000000.0,2024-06-30,0001539838-25-000021,289440898.0,same_accn@2025-02-21,122.650255182666,,,,,
2025-07-01,1543151,"Uber Technologies, Inc",financials,core,147000000000.0,2024-06-28,0001543151-25-000008,2089008865.0,same_accn@2025-02-11,70.3682987960896,,,,,
2025-07-01,1551152,AbbVie Inc.,healthcare,core,300173162268.0,2024-06-30,0001551152-25-000020,1765354859.0,same_accn@2025-01-31,170.03559411167655,,,,,
2025-07-01,1551182,Eaton Corp plc,industrials,extension,124800000000.0,2024-06-30,0001551182-25-000006,392000000.0,same_accn@2025-01-31,318.3673469387755,,,,,
2025-07-01,1555280,Zoetis Inc.,healthcare,core,78673000000.0,2024-06-30,0001555280-25-000102,447791917.0,same_accn@2025-02-07,175.6909783612731,,,,,
2025-07-01,1571949,"Intercontinental Exchange, Inc.",financials,core,78000000000.0,2024-06-30,0001193125-25-059270,574564858.0,same_accn@2025-02-03,135.75490897843946,,,,,
2025-07-01,1596532,"Arista Networks, Inc.",tech,core,90200000000.0,2024-06-28,0001596532-25-000028,1261122596.0,same_accn@2025-02-12,71.52357771250338,,,,,
2025-07-01,1613103,Medtronic plc,healthcare,core,116200000000.0,2024-10-25,0001613103-25-000091,1281264703.0,same_accn@2025-06-17,90.69164219378328,,,,,
2025-07-01,1652044,Alphabet Inc.,tech,core,2000000000000.0,2024-06-28,0001652044-25-000014,,no_concept,,,,,,
2025-07-01,1707925,LINDE PLC,materials_realestate,extension,210000000000.0,2024-06-30,0001628280-25-007990,472911618.0,same_accn@2025-01-31,444.05760401513334,,,,,
2025-07-01,1730168,Broadcom Inc.,tech,core,583100000000.0,2024-05-03,0001730168-24-000139,4687356156.0,same_accn@2024-11-29,124.39848404811508,,,,,
2025-07-01,1739940,Cigna Group,healthcare,core,92100000000.0,2024-06-30,0001739940-25-000009,273678464.0,same_accn@2025-01-31,336.5262967859978,,,,,
2025-07-01,1744489,Walt Disney Co,consumer,core,223400000000.0,2024-03-30,0001744489-24-000276,1810939306.0,same_accn@2024-11-06,123.36139552542242,,,,,
2025-07-01,1853513,"Mister Car Wash, Inc.",consumer,core,675479256000.0,2024-06-30,0000950170-25-024533,324053935.0,same_accn@2025-02-13,2084.465525777368,,,implied_price_out_of_band,217.77036787719115,SCALE ERROR (float is a several-hundred-fold multiple of total assets)
2025-07-01,1868275,Constellation Energy Corp,utilities,extension,62564709888.0,2024-06-30,0001868275-25-000023,312847257.0,same_accn@2025-01-31,199.98484400328306,,,,,
2026-07-01,1800,ABBOTT LABORATORIES,healthcare,core,232169255381.0,2025-06-30,0001628280-26-010185,,no_concept,,,,,,
2026-07-01,2488,ADVANCED MICRO DEVICES INC,tech,core,232300000000.0,2024-06-28,0000002488-26-000018,1630410843.0,same_accn@2026-01-30,142.47942535303662,,,,,
2026-07-01,2969,"Air Products & Chemicals, Inc.",materials_realestate,extension,65600000000.0,2025-03-31,0000002969-25-000055,222590241.0,same_accn@2025-10-31,294.7119321372225,,,,,
2026-07-01,3570,"Cheniere Energy, Inc.",utilities,extension,53600000000.0,2025-06-30,0000003570-26-000005,210202883.0,same_accn@2026-02-20,254.99174528448307,,,,,
2026-07-01,4281,Howmet Aerospace Inc.,materials_realestate,extension,75000000000.0,2025-06-30,0000004281-26-000012,400940063.0,same_accn@2026-02-09,187.06037864816716,,,,,
2026-07-01,4904,AMERICAN ELECTRIC POWER CO INC,utilities,extension,56119786438.0,2025-06-30,0000004904-26-000013,540861473.0,same_accn@2025-12-31,103.75999999911252,,,,,
2026-07-01,6951,APPLIED MATERIALS INC /DE,tech,core,121318219350.0,2025-04-27,0001628280-25-056742,792943366.0,same_accn@2025-12-05,152.9973319052902,,,,,
2026-07-01,8670,AUTOMATIC DATA PROCESSING INC,tech,core,118988796446.0,2024-12-31,0000008670-25-000037,405043142.0,same_accn@2025-08-01,293.7682041929252,,,,,
2026-07-01,12927,BOEING CO,industrials,extension,158300000000.0,2025-06-30,0001628280-26-004357,785347096.0,same_accn@2026-01-23,201.56692602069543,,,,,
2026-07-01,14272,BRISTOL MYERS SQUIBB CO,healthcare,core,94188864457.0,2025-06-30,0000014272-26-000004,2036473705.0,same_accn@2026-02-04,46.25096028774897,,,,,
2026-07-01,18230,CATERPILLAR INC,industrials,extension,180900000000.0,2025-12-31,0000018230-26-000008,465287332.0,same_accn@2025-12-31,388.7920163706499,,,,,
2026-07-01,19617,JPMORGAN CHASE & CO,financials,core,794433813496.0,2025-06-30,0001628280-26-008131,2697032375.0,same_accn@2026-01-31,294.5585009879609,,,,,
2026-07-01,21344,COCA COLA CO,consumer,core,300552956545.0,2025-06-27,0001628280-26-010047,,no_concept,,,,,,
2026-07-01,21665,COLGATE PALMOLIVE CO,consumer,core,73400000000.0,2025-06-30,0000021665-26-000006,801548028.0,same_accn@2026-01-31,91.57280342033353,,,,,
2026-07-01,31462,ECOLAB INC.,consumer,core,67088288734.0,2025-06-30,0001104659-26-018357,281969448.0,same_accn@2026-01-30,237.92751026699887,,,,,
2026-07-01,33213,EQT Corp,energy,core,34700000000.0,2025-06-30,0000033213-26-000018,624274000.0,same_accn@2026-02-11,55.58456703306561,,,,,
2026-07-01,34088,EXXON MOBIL CORP,energy,core,460000000000.0,2025-06-30,0000034088-26-000045,4166763453.0,same_accn@2026-01-31,110.39743560887952,,,,,
2026-07-01,51143,INTERNATIONAL BUSINESS MACHINES CORP,tech,core,274500000000.0,2025-06-30,0000051143-26-000010,938034404.0,same_accn@2026-02-10,292.63319002956314,,,,,
2026-07-01,59478,ELI LILLY & Co,healthcare,core,807887000000.0,2025-06-30,0000059478-26-000013,943357420.0,same_accn@2026-02-09,856.3954476554602,,,,,
2026-07-01,60667,LOWES COMPANIES INC,consumer,core,126900000000.0,2025-08-01,0000060667-26-000029,560063429.0,same_accn@2026-03-19,226.58147886317354,,,,,
2026-07-01,62709,"MARSH & MCLENNAN COMPANIES, INC.",financials,core,107422546097.0,2025-06-30,0000062709-26-000022,484124253.0,same_accn@2026-02-05,221.89044533780051,,,,,
2026-07-01,63908,MCDONALDS CORP,consumer,core,208464334129.0,2025-06-30,0000063908-26-000035,710398642.0,same_accn@2026-01-31,293.44697723816876,,,,,
2026-07-01,64040,S&P Global Inc.,industrials,extension,161000000000.0,2025-06-30,0000064040-26-000013,,no_concept,,,,,,
2026-07-01,64803,CVS HEALTH Corp,consumer,core,86382523283.0,2025-06-30,0000064803-26-000010,1272211063.0,same_accn@2026-02-04,67.89952217464722,,,,,
2026-07-01,66740,3M CO,healthcare,core,81100000000.0,2025-06-30,0000066740-26-000014,526700000.0,same_accn@2026-01-31,153.9775963546611,,,,,
2026-07-01,70858,BANK OF AMERICA CORP /DE/,financials,core,351903673230.0,2025-06-30,0000070858-26-000157,7176682170.0,same_accn@2026-02-24,49.03431208100999,,,,,
2026-07-01,72971,WELLS FARGO & COMPANY/MN,financials,core,257300000000.0,2025-06-30,0000072971-26-000133,3085635641.0,same_accn@2026-02-13,83.38638450410613,,,,,
2026-07-01,77476,PEPSICO INC,consumer,core,179000000000.0,2025-06-13,0000077476-26-000007,1366649053.0,same_accn@2026-01-23,130.97729779790072,,,,,
2026-07-01,78003,PFIZER INC,healthcare,core,138000000000.0,2025-06-29,0000078003-26-000026,5686267431.0,same_accn@2026-02-19,24.26899572954679,,,,,
2026-07-01,80424,PROCTER & GAMBLE Co,consumer,core,393000000000.0,2024-12-31,0000080424-25-000076,2342371488.0,same_accn@2025-07-31,167.77868156837812,,,,,
2026-07-01,80661,PROGRESSIVE CORP/OH/,financials,core,155911082530.0,2025-06-30,0000080661-26-000086,585906353.0,same_accn@2026-01-31,266.10239286823366,,,,,
2026-07-01,87347,SLB LIMITED/NV,energy,core,45580000000.0,2025-06-30,0001193125-26-021017,1495331485.0,same_accn@2025-12-31,30.48153567100207,,,,,
2026-07-01,89800,SHERWIN WILLIAMS CO,consumer,core,85532942889.0,2025-06-30,0000089800-26-000008,247774767.0,same_accn@2026-01-31,345.2044125582812,,,,,
2026-07-01,92122,SOUTHERN CO,utilities,extension,101000000000.0,2025-06-30,0000092122-26-000006,1119391291.0,same_accn@2026-01-31,90.22760924803372,,,,,
2026-07-01,93410,CHEVRON CORP,energy,core,247400000000.0,2025-06-30,0000093410-26-000078,1995385539.0,same_accn@2026-02-06,123.98606442942653,,,,,
2026-07-01,97476,TEXAS INSTRUMENTS INC,tech,core,188509303179.0,2025-06-30,0000097476-26-000059,907550774.0,same_accn@2026-01-27,207.7121287089553,,,,,
2026-07-01,97745,THERMO FISHER SCIENTIFIC INC.,industrials,extension,154038987000.0,2025-06-27,0000097745-26-000018,371484244.0,same_accn@2026-01-31,414.6581974550716,,,,,
2026-07-01,100885,UNION PACIFIC CORP,industrials,extension,136100000000.0,2025-06-30,0000100885-26-000037,593391460.0,same_accn@2026-01-30,229.35955296694024,,,,,
2026-07-01,101829,RTX Corp,industrials,extension,195405729090.0,2025-06-30,0000101829-26-000006,1342287676.0,same_accn@2025-12-31,145.5766394818632,,,,,
2026-07-01,104169,Walmart Inc.,consumer,core,391703475732.0,2025-07-31,0000104169-26-000055,7972402501.0,same_accn@2026-03-11,49.13242597609285,,,,,
2026-07-01,107263,"WILLIAMS COMPANIES, INC.",energy,core,67728227765.0,2025-06-30,0000107263-26-000006,1221563111.0,same_accn@2026-02-19,55.44390392532081,,,,,
2026-07-01,200406,JOHNSON & JOHNSON,healthcare,core,367000000000.0,2025-06-29,0000200406-26-000016,2409898936.0,same_accn@2026-02-06,152.28854393751223,,,,,
2026-07-01,310158,"Merck & Co., Inc.",healthcare,core,198051000000.0,2025-06-30,0000310158-26-000063,2472392003.0,same_accn@2026-01-31,80.10501561228355,,,,,
2026-07-01,310764,STRYKER CORP,healthcare,core,144306436547.0,2025-06-30,0000310764-26-000010,382688675.0,same_accn@2026-01-31,377.08572522298965,,,,,
2026-07-01,313616,DANAHER CORP /DE/,industrials,extension,125900000000.0,2025-06-30,0000313616-26-000062,707139356.0,same_accn@2026-02-02,178.04128554259114,,,,,
2026-07-01,315189,DEERE & CO,industrials,extension,124313866554.0,2025-04-25,0001104659-25-122321,270445437.0,same_accn@2025-11-28,459.6633906380162,,,,,
2026-07-01,316709,SCHWAB CHARLES CORP,financials,core,156300000000.0,2025-06-30,0000316709-26-000009,1752210425.0,same_accn@2026-01-30,89.20161515418447,,,,,
2026-07-01,318154,AMGEN INC,healthcare,core,150100000000.0,2025-06-30,0000318154-26-000010,539067675.0,same_accn@2026-02-10,278.4437037520382,,,,,
2026-07-01,320193,Apple Inc.,tech,core,3253431000000.0,2025-03-28,0000320193-25-000079,14776353000.0,same_accn@2025-10-17,220.1782131220065,,,,,
2026-07-01,354950,"HOME DEPOT, INC.",consumer,core,371800000000.0,2025-08-01,0001628280-26-019436,996011466.0,same_accn@2026-03-04,373.28887537123995,,,,,
2026-07-01,726728,REALTY INCOME CORP,materials_realestate,extension,52600000000.0,2025-06-30,0000726728-26-000011,932440218.0,same_accn@2026-02-20,56.41112318473591,,,,,
2026-07-01,731766,UNITEDHEALTH GROUP INC,healthcare,core,281907836350.0,2025-06-30,0000731766-26-000062,907675839.0,same_accn@2026-02-20,310.5820649149173,,,,,
2026-07-01,732712,VERIZON COMMUNICATIONS INC,utilities,extension,182400000000.0,2025-06-30,0000732712-26-000007,4217684168.0,same_accn@2026-01-30,43.24648141837822,,,,,
2026-07-01,732717,AT&T INC.,utilities,extension,207000000000.0,2025-06-30,0000732717-26-000120,7000577201.0,same_accn@2026-01-28,29.568990392739476,,,,,
2026-07-01,753308,NEXTERA ENERGY INC,utilities,extension,142860484569.0,2025-06-30,0000753308-26-000015,2083521964.0,same_accn@2026-01-31,68.56682436634011,,,,,
2026-07-01,764180,"ALTRIA GROUP, INC.",consumer,core,98000000000.0,2025-06-30,0000764180-26-000077,1671898087.0,same_accn@2026-02-13,58.61601299864398,,,,,
2026-07-01,766704,WELLTOWER INC.,materials_realestate,extension,102303567000.0,2025-06-30,0000766704-26-000010,,no_concept,,,,,,
2026-07-01,773840,HONEYWELL INTERNATIONAL INC,industrials,extension,145300000000.0,2025-06-30,0000773840-26-000013,635675701.0,same_accn@2026-01-23,228.57567116601174,,,,,
2026-07-01,789019,MICROSOFT CORP,tech,core,3100000000000.0,2024-12-31,0000950170-25-100235,7433166379.0,same_accn@2025-07-24,417.04972577474445,,,,,
2026-07-01,797468,OCCIDENTAL PETROLEUM CORP /DE/,energy,core,41400000000.0,2025-06-30,0001628280-26-009059,986266656.0,same_accn@2026-01-31,41.976477404098716,,,,,
2026-07-01,798354,FISERV INC,financials,core,93881636110.0,2025-06-30,0000798354-26-000009,534777512.0,same_accn@2026-02-13,175.55269996095123,,,,,
2026-07-01,804328,QUALCOMM INC/DE,tech,core,167900000000.0,2025-03-28,0000804328-25-000085,1071000000.0,same_accn@2025-11-03,156.76937441643324,,,,,
2026-07-01,821189,EOG RESOURCES INC,energy,core,65231000000.0,2025-06-30,0000821189-26-000054,536491493.0,same_accn@2026-02-13,121.58813485603582,,,,,
2026-07-01,823768,WASTE MANAGEMENT INC,utilities,extension,92000000000.0,2025-06-30,0001104659-26-012049,403335781.0,same_accn@2026-02-05,228.0977893206058,,,,,
2026-07-01,829224,STARBUCKS CORP,consumer,core,111000000000.0,2025-03-30,0000829224-25-000114,1137100000.0,same_accn@2025-11-07,97.61674434966142,,,,,
2026-07-01,831001,CITIGROUP INC,financials,core,156200000000.0,2025-06-30,0000831001-26-000011,1749319009.0,same_accn@2026-01-31,89.29188969900459,,,,,
2026-07-01,831259,FREEPORT-MCMORAN INC,materials_realestate,extension,61900000000.0,2025-06-30,0000831259-26-000012,1437201606.0,same_accn@2026-01-31,43.06980992894883,,,,,
2026-07-01,849395,CRH PUBLIC LTD CO,materials_realestate,extension,61825009498.0,2025-06-30,0001628280-26-009043,668250818.0,same_accn@2026-02-04,92.51767125857825,,,,,
2026-07-01,858877,"CISCO SYSTEMS, INC.",tech,core,247500000000.0,2025-01-24,0000858877-25-000111,3953196953.0,same_accn@2025-08-28,62.60755609764834,,,,,
2026-07-01,875320,VERTEX PHARMACEUTICALS INC / MA,healthcare,core,113400000000.0,2025-06-30,0000875320-26-000056,254034190.0,same_accn@2026-02-06,446.3966051183898,,,,,
2026-07-01,882095,"GILEAD SCIENCES, INC.",healthcare,core,103200000000.0,2025-06-30,0000882095-26-000006,1241420528.0,same_accn@2026-02-13,83.13057313967664,,,,,
2026-07-01,885725,BOSTON SCIENTIFIC CORP,healthcare,core,158700000000.0,2025-06-30,0000885725-26-000010,1483885456.0,same_accn@2026-01-30,106.94895576899569,,,,,
2026-07-01,886982,GOLDMAN SACHS GROUP INC,financials,core,213200000000.0,2025-06-30,0000886982-26-000091,296752922.0,same_accn@2026-02-06,718.4427993602031,,,,,
2026-07-01,895126,EXPAND ENERGY Corp,energy,core,19600000000.0,2025-06-30,0000895126-26-000011,,no_concept,,,,,,
